Tipo,Fecha,Modelo,LAT,LOG
Deslizamiento,08/2018,1.000000000000000,6.871992933220000,-75.363656629000005
Deslizamiento,08/2018,1.000000000000000,6.874015288220000,-75.362021286000001
Deslizamiento,08/2018,1.000000000000000,6.873833405220000,-75.362634615000005
Deslizamiento,08/2018,1.000000000000000,6.870976992220000,-75.363424253999995
Deslizamiento,08/2018,1.000000000000000,6.871515776220000,-75.363964789999997
Deslizamiento,08/2018,1.000000000000000,6.872667375220000,-75.360929232999993
Deslizamiento,08/2018,1.000000000000000,6.848329106220000,-75.370010672999996
Deslizamiento,08/2018,1.000000000000000,6.848485162220000,-75.371119136999994
Deslizamiento,08/2018,1.000000000000000,6.848656631220000,-75.370555558999996
Deslizamiento,08/2018,1.000000000000000,6.850676870220000,-75.370117660000005
Deslizamiento,08/2018,1.000000000000000,6.853772535220000,-75.364756881999995
Deslizamiento,08/2018,1.000000000000000,6.853782826220000,-75.365342877000003
Deslizamiento,08/2018,1.000000000000000,6.834622245220000,-75.361214048999997
Deslizamiento,07/2016,1.000000000000000,6.831853360220000,-75.348317842000000
Deslizamiento,08/2016,1.000000000000000,6.852178975220000,-75.357924252999993
Deslizamiento,08/2018,1.000000000000000,6.837090846220000,-75.346849435999999
Deslizamiento,08/2018,1.000000000000000,6.850890497220000,-75.345418201000001
Deslizamiento,08/2018,1.000000000000000,6.851606722220000,-75.345187870000004
Deslizamiento,08/2018,1.000000000000000,6.851920744220000,-75.344041357999998
Deslizamiento,07/2016,1.000000000000000,6.834864390220000,-75.346330523999995
Deslizamiento,09/2012,1.000000000000000,6.915954208230000,-75.398822269999997
Deslizamiento,08/2018,1.000000000000000,6.900918213230000,-75.456345698999996
Deslizamiento,08/2018,1.000000000000000,6.900694799230000,-75.438371313999994
Deslizamiento,08/2018,1.000000000000000,6.882237871220000,-75.412582671999999
Deslizamiento,01/2024,1.000000000000000,6.883746059340000,-75.415287268399993
Deslizamiento,01/2024,1.000000000000000,6.905253570170000,-75.401864723700001
Deslizamiento,09/2012,1.000000000000000,6.873547257220000,-75.570410773999996
Deslizamiento,09/2012,1.000000000000000,6.873452534220000,-75.569390713999994
Deslizamiento,11/2016,1.000000000000000,6.880340138220000,-75.567891583000005
Deslizamiento,11/2021,1.000000000000000,6.854444619220000,-75.521313824000003
Deslizamiento,11/2021,1.000000000000000,6.854314975220000,-75.521021762000004
Deslizamiento,08/2018,1.000000000000000,6.856677889220000,-75.484713396000004
Deslizamiento,08/2018,1.000000000000000,6.878165654220000,-75.427185687000005
Deslizamiento,01/2023,1.000000000000000,6.880234588580000,-75.415937321300007
Deslizamiento,12/1985,1.000000000000000,6.878736593220000,-75.412737957000004
Deslizamiento,08/2018,1.000000000000000,6.870785613220000,-75.395847930000002
Deslizamiento,08/2018,1.000000000000000,6.839945280220000,-75.458255205000000
Deslizamiento,08/2018,1.000000000000000,6.840420639220000,-75.458283527999995
Deslizamiento,08/2018,1.000000000000000,6.840931424220000,-75.458958115000001
Deslizamiento,08/2018,1.000000000000000,6.846202145220000,-75.457660161999996
Deslizamiento,08/2018,1.000000000000000,6.848657073220000,-75.453114228999993
Deslizamiento,08/2018,1.000000000000000,6.839607029220000,-75.439506739999999
Deslizamiento,08/2018,1.000000000000000,6.844287867220000,-75.441926963000000
Deslizamiento,08/2018,1.000000000000000,6.845884336220000,-75.441508235000001
Deslizamiento,01/2023,1.000000000000000,6.840740588430000,-75.451881154099993
Deslizamiento,11/2016,1.000000000000000,6.827702077220000,-75.535620159000004
Deslizamiento,06/2017,1.000000000000000,6.848598456220000,-75.560167426999996
Deslizamiento,06/2017,1.000000000000000,6.861133507220000,-75.530023524000001
Deslizamiento,06/2017,1.000000000000000,6.779198851220000,-75.467243336999999
Deslizamiento,06/2017,1.000000000000000,6.818829735220000,-75.416911166000006
Deslizamiento,11/2016,1.000000000000000,6.833041234220000,-75.537974890000001
Deslizamiento,01/2024,1.000000000000000,6.823042487250000,-75.394674384900000
Deslizamiento,08/2018,1.000000000000000,6.844013879220000,-75.367068109000002
Deslizamiento,08/2018,1.000000000000000,6.845221056220000,-75.367666588000006
Deslizamiento,08/2018,1.000000000000000,6.835947949220000,-75.379715367000003
Deslizamiento,08/2018,1.000000000000000,6.849324598220000,-75.370150202999994
Deslizamiento,08/2018,1.000000000000000,6.849697386220000,-75.371040066000006
Deslizamiento,08/2018,1.000000000000000,6.849543070220000,-75.370222904000002
Deslizamiento,08/2018,1.000000000000000,6.842432286220000,-75.361168089000003
Deslizamiento,08/2018,1.000000000000000,6.842430037220000,-75.360872658000005
Deslizamiento,08/2018,1.000000000000000,6.842860125220000,-75.360633292000003
Deslizamiento,08/2018,1.000000000000000,6.842519231220000,-75.360670416999994
Deslizamiento,08/2018,1.000000000000000,6.843022873220000,-75.360513096000005
Deslizamiento,08/2018,1.000000000000000,6.840814763220000,-75.359915971000007
Deslizamiento,08/2018,1.000000000000000,6.842847295220000,-75.360959578999996
Deslizamiento,08/2018,1.000000000000000,6.838095990220000,-75.359593727999993
Deslizamiento,08/2018,1.000000000000000,6.839114406220000,-75.359210279999999
Deslizamiento,08/2018,1.000000000000000,6.839650396220000,-75.359007931999997
Deslizamiento,08/2018,1.000000000000000,6.839844942220000,-75.360066094999993
Deslizamiento,08/2018,1.000000000000000,6.841410234220000,-75.357116813000005
Deslizamiento,08/2018,1.000000000000000,6.840267914220000,-75.352872442000006
Deslizamiento,08/2018,1.000000000000000,6.839874124220000,-75.353069961000003
Deslizamiento,08/2018,1.000000000000000,6.839983468220000,-75.353441145999994
Deslizamiento,08/2018,1.000000000000000,6.839418506220000,-75.354048470999999
Deslizamiento,08/2018,1.000000000000000,6.841831811220000,-75.353347348000000
Deslizamiento,08/2018,1.000000000000000,6.840950885220000,-75.351118516000000
Deslizamiento,08/2018,1.000000000000000,6.841028730220000,-75.351269419999994
Deslizamiento,08/2018,1.000000000000000,6.841251922220000,-75.351495372000002
Deslizamiento,08/2018,1.000000000000000,6.841489526220000,-75.351504523000003
Deslizamiento,08/2018,1.000000000000000,6.841794713220000,-75.351007984000006
Deslizamiento,08/2018,1.000000000000000,6.841645631220000,-75.349783287999998
Deslizamiento,08/2018,1.000000000000000,6.841808624220000,-75.349423309000002
Deslizamiento,08/2018,1.000000000000000,6.842069382220000,-75.348553832999997
Deslizamiento,08/2018,1.000000000000000,6.839465913220000,-75.350350215000006
